Impact mapping _ making a big impact with software products -- Gojko Adzic, Marjory Bisset, Tom Poppendieck -- Oct 01, 2012 -- Neuri Limited -- isbn13 9780955683640 -- 5c4270bf83ababeb12cdf31c1a40d38b -- Anna’s Archive	—	—	firma
Implementing Domain-Driven Design	arquiteturas/design-dominios	livro	firma
Information_Architecture_For_The_Web_And_Beyond_Fourth_Edition	—	—	firma
Inspired	produtos-digitais/product-management	livro	firma
Institutional Ecology, Translations and Boundary Objects	—	—	firma
Institutionalized Organizations Formal Structure as Myth and Ceremony	—	—	firma
Integração de normativos	governo-digital	levantamento	firma
Internal control audit and compliance _ documentation and testing under the new COSO framework-Wiley (2015)	estado-organizacoes	livro	firma
Introduction to Mobile Security	seguranca-privacidade/seg-operacional	livro	firma
Isaca - CGEIT Review Manual 2010  -Isaca (2010)	—	—	firma
Isaca - COBIT 5 Framework A Business Framework for the Governance and Management of Enterprise IT (2012, Isaca)	—	—	firma
Isaca - COBIT 5_ Enabling Processes (2012, Isaca)	—	—	firma
Jennex_Olfman_OM_Chapter	—	—	firma
Jesse Souza - A elite do atraso_ Da escravidão à Lava Jato (2017)	—	—	pessoal
Jobs to Be Done_ Theory to Practice -- Anthony W_ Ulwick -- 2016 -- IDEA BITE PRESS -- d31e4f186f13cfdfefae798a1561f9cc -- Anna’s Archive	—	—	firma
John W. Kingdon - Agendas, Alternatives, and Public Policies, Update Edition, with an Epilogue on Health Care_ (2013, Pearson) - libgen.li	—	—	firma
Kafka: The Definitive Guide	engenharia-software/engenharia-dados	livro	firma
Krutchen (2004)	—	—	firma
Kushetal (2025) -Theeffectsofcommunicationnetworksonsharedsocialidentityandgroupperformance	—	—	firma
L11776	—	—	firma
L12527	governo-digital	lei	firma
L12682	—	—	firma
L12731	—	—	firma
L12965	—	—	firma
L13460	—	—	firma
L13675	—	—	firma
L13974	—	—	firma
L14063	governo-digital	lei	firma
L14600	—	—	firma
L8159	governo-digital	lei	firma
L9883	—	—	firma
LGPD	seguranca-privacidade/seg-dados-privacidade	lei	firma
LGPD - Saúde	seguranca-privacidade/seg-dados-privacidade	guia	firma
LLM Engineer’s Handbook -- Paul Iusztin _ Maxime Labonne -- 1, 2024 -- Packt Publishing -- 7a1b0b7dfb7b93773885008ea1b694ea -- Anna’s Archive	—	—	firma
LLMAll_en-US_FINAL	—	—	firma
Latour_MissingMasses	—	—	firma
Lean Inception	produtos-digitais/product-management	livro	firma
Learning Domain-Driven Design	arquiteturas/design-dominios	livro	firma
Legimática	estudos-ontologias/onto-modelos	relatorio	firma
Lei 14129	—	—	firma
Lei 8112	estado-organizacoes	lei	firma
Lei Antifacção	—	—	firma
Leonardi (2008)	—	—	firma
Leonardi, Treem (2011)	—	—	firma
Li, Xiang (2026) - Metis AI The Overlooked Middle Zone Between	—	—	firma
Lista de Normativos sobre Criptografia e SI - Brasil	seguranca-privacidade/seg-cripto	levantamento	firma
Local Models Semantics, or Contextual Reasoning = Locality + Compatibility	estudos-ontologias/onto-engenharia	paper	firma
LockhartsLament	—	—	pessoal
Ludwig.Wittgenstein.-.Philosophical.Investigations	—	—	pessoal
Lying for Money_ How Legendary Frauds Reveal the Workings of the World	—	livro	firma
M3-Embedding: Multi-Linguality, Multi-Functionality, Multi-Granularity Text Embeddings Through Self-Knowledge Distillation	ia/ia-rag	paper	firma
MCT ITI vol 1	seguranca-privacidade/seg-cripto	norma-tecnica	firma
MCT ITI vol 2	seguranca-privacidade/seg-cripto	norma-tecnica	firma
Macunaíma	—	—	pessoal
Make It Stick, The Science of Successful Learning -- Peter C_ Brown, Mark A_ McDaniel, Henry L_ Roediger -- 2014 -- The Belknap Press of Harvard -- f88139c72e88c23b7bd9cce60009ec27 -- Anna’s Archive	—	—	firma
Manual Operacional SIAPE Saúde - Perfil Administrativo	governo-digital/sistemas-federais-br	guia	firma
Manual Operacional SIAPE Saúde - Perfil Gestor	governo-digital/sistemas-federais-br	guia	firma
Manual de Redação Oficial e Diplomática do Itamaraty	—	—	pessoal
Manual do Candidato - ECONOMIA - Baumann e Goncalves	—	—	pessoal
Manual do Candidato - GEOGRAFIA - Becker	—	—	pessoal
Manual do Candidato - POLITICA INTERNACIONAL - Pecequilo	—	—	pessoal
Manual do eSocial	governo-digital/sistemas-federais-br	guia	firma
Manual_WSSiape_v1.4	governo-digital/sistemas-federais-br	guia	firma
Manual_do_SIORG	—	—	firma
Manual_inteligência_artificial_na_análise_ex_ante_de_políticas_públicas_(Lassance_2026)	—	—	firma
Manuscript ITD	—	—	firma
Mapeamento_Normativo_SISP	governo-digital	levantamento	firma
Marco Civil da Inteligência de Estado - v2	—	—	firma
Mark Richards, Neal Ford - Fundamentals of Software Architecture	—	—	firma
Markus, Silver (2008) - A_Foundation_for_the_Study_of_IT_Effects_A_New_Loo	—	—	firma
Mastering Your Adult ADHD - A Cognitive-Behavioral Treatment Program Client Guide	—	—	pessoal
Mastering the game of Go with deep neural networks and tree search	ia/ia-fundamento	livro	firma
Matriz Produtos Criptográficos x Requerimentos Normativos	seguranca-privacidade/seg-cripto	levantamento	firma
Matriz de Conformidade Normativa para Recursos Criptográficos	seguranca-privacidade/seg-cripto	levantamento	firma
Measure What Matters	estado-organizacoes/gestao-organizacional	livro	firma
Measuring and Managing Information Risk _ A FAIR Approach -- Jack Freund, Jack Jones -- 1, PT, 2014 -- Butterworth-Heinemann -- isbn13 9780124202313 -- e53e8a5d0e8d600acb77b7bffd982e97 -- Anna’s Archive	—	—	firma
Meditations - Marcus Aurelius	—	—	pessoal
Mesgari, Mohajeri, Azad - Affordances and Information Systems Research_ Taking Stock and Mo	—	—	firma
NC 01 GSIPR	—	—	firma
NC 09 GSIPR	—	—	firma
NC05 GSIPR	—	—	firma
NC08 GSIPR	—	—	firma
NC20 IN01_DSIC_GSIPR	—	—	firma
NC21 GSIPR	—	—	firma
NICE Guide to Cybersec Workers	seguranca-privacidade	guia	firma
NIST AI 600-1 — Generative AI Profile	ia/ia-harness	framework	firma
NIST AI RMF 1.0	ia/ia-integracao	framework	firma
NIST CSF 2.0	seguranca-privacidade/seg-governanca-controles	framework	firma
NIST Identity Guidelines - 800-63-4	—	—	firma
NIST SP 800-111 — Storage Encryption	seguranca-privacidade/seg-cripto	guia	firma
NIST SP 800-34 Rev.1 — Contingency Planning	seguranca-privacidade/seg-deteccao-resposta	guia	firma
NIST SP 800-40 Rev.4 — Patch Management	seguranca-privacidade/seg-plataforma-aplicacoes	guia	firma
NIST SP 800-46 Rev.2 — Telework/Remote Access	seguranca-privacidade/seg-redes	guia	firma
NIST SP 800-53 Rev.5 — Security and Privacy Controls	seguranca-privacidade/seg-governanca-controles	framework	firma
NIST SP 800-61 Rev.3 — Incident Handling	seguranca-privacidade/seg-deteccao-resposta	guia	firma
NIST SP 800-63-4 — Digital Identity Guidelines	seguranca-privacidade/seg-acessos	guia	firma
NIST SP 800-63A-4 — Identity Proofing	seguranca-privacidade/seg-acessos	guia	firma
NIST SP 800-63B-4 — Authentication	seguranca-privacidade/seg-acessos	guia	firma
NIST SP 800-63C-4 — Federation	seguranca-privacidade/seg-acessos	guia	firma
NIST SP 800-88 Rev.1 — Media Sanitization	seguranca-privacidade/seg-dados-privacidade	guia	firma
NIST.AI.100-2e2025	ia	vocabulario	firma
NIST.AI.600-1	—	—	firma
NIST.CSWP.01162020	seguranca-privacidade/seg-dados-privacidade	framework	firma
NIST.FIPS.140-3	seguranca-privacidade/seg-cripto	norma-tecnica	firma
NIST.FIPS.203	—	—	firma
NIST.FIPS.204	—	—	firma
NIST.SP.800-125B	seguranca-privacidade/seg-plataforma-aplicacoes	guia	firma
NIST.SP.800-131Ar2	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140A	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140Cr2	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140Dr2	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140E	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-140F	seguranca-privacidade/seg-cripto	guia	firma
NIST.SP.800-188	seguranca-privacidade/seg-dados-privacidade	guia	firma
NIST.SP.800-207	seguranca-privacidade/seg-acessos	guia	firma
NIST.SP.800-207A	seguranca-privacidade/seg-acessos	guia	firma
NIST.SP.800-41r1	seguranca-privacidade/seg-redes	guia	firma
NIST.SP.800-52r2	—	—	firma
NIST.SP.800-92	seguranca-privacidade/seg-deteccao-resposta	guia	firma
NT_Consulta_CEPESC_libharpia	seguranca-privacidade/seg-cripto	nota-tecnica	firma
NT_n02_Como-elaborar-modelo-logico-programa_Disoc_2007-fev	—	—	firma
NYT Product Discovery Guide	produtos-digitais/product-management	framework	firma
No Rules Rules	estado-organizacoes/gestao-organizacional	livro	firma
Nonaka (1994)	—	—	firma
Norman, Donald A - The Design of Everyday Things - Revised and Expanded Edition (2013, Basic Books) [10.1207_s15327051hci0401_3] - libgen.li	—	—	firma
Nota Técnica SEI nº 8943-2021-ME	—	—	firma
Nota de pesquisa: Conciliação da genealogia das tradições	estudos-ontologias/onto-fundamento	nota-de-pesquisa	firma
Nota de pesquisa: Fechamento do mapeamento acadêmico	estudos-ontologias/onto-fundamento	nota-de-pesquisa	firma
O Corpo Fala (Pierre Weil)	—	—	pessoal
O Vocabulário Controlado do Governo Eletrônico como instrumento de prestação de contas da Lei de Acesso à Informação	estudos-ontologias/onto-modelos	dissertacao	firma
OFSCM	—	—	firma
ORDP — Ontologia de Referência para Autorização Orçamentária e Execução da Despesa Pública	estudos-ontologias/onto-modelos	paper	firma
OWASP SAMM v2.2.0	seguranca-privacidade/seg-plataforma-aplicacoes	framework	firma
OWASP_Application_Security_Verification_Standard_5.0.0_en	seguranca-privacidade/seg-plataforma-aplicacoes	norma-tecnica	firma
Observability engineering _ achieving production excellence -- Charity Majors, Liz Fong-Jones, George Miranda -- 1, US, 2022 -- O'Reilly Media, -- isbn13 9781492076445 -- 3cea24d6e5ea9fff019a11833bc29235 -- Anna’s Archive	—	—	firma
On the Criteria To BeUsed in Decomposing Systems into Modules	—	—	firma
OneTrust - User Guide	seguranca-privacidade/seg-dados-privacidade	guia	firma
OntONeo — Ontologies for the representation of electronic medical records	estudos-ontologias/onto-modelos	paper	firma
Onto4Reuse	estudos-ontologias/onto-modelos	paper	firma
OntoTB — Um Modelo Conceitual Baseado em Ontologia para Doenças Infecciosas com Ênfase em Tuberculose	estudos-ontologias/onto-modelos	paper	firma
Ontologia operacional de cenário militar (IME S2C2)	estudos-ontologias/onto-modelos	dissertacao	firma
Ontological Anti-Patterns in Taxonomic Structures	estudos-ontologias/onto-engenharia	paper	firma
Ontological Foundations for Structural Conceptual Models	estudos-ontologias/onto-fundamento	dissertacao	firma
Ontological anti-patterns: Empirically uncovered error-prone structures in ontology-driven conceptual models	estudos-ontologias/onto-engenharia	paper	firma
Ontology Matching	estudos-ontologias/onto-engenharia	livro	firma
Ontology Validation for Managers	estudos-ontologias/onto-engenharia	dissertacao	firma
Ontology-Based Domain-Driven Design	estudos-ontologias/onto-engenharia	apresentacao	firma
Organizational Memory	estado-organizacoes/capacidade-estatal	livro	firma
Orlikowski & Scott (2008)	—	—	firma
Outcomes over output _ why customer behavior is the key -- Joshua Seiden -- Principles for the next century of work, New York, NY, 2019 -- Sense & -- isbn13 9781091173262 -- 3a7f57050286f6624ed71922f65068ab -- Anna’s Archive	—	—	firma
P59 GSIPR 2018	—	—	firma
PMBOK Guide	estado-organizacoes/gestao-organizacional	guia	firma
PORTARIA GSIPR 112	—	—	firma
PORTARIA GSIPR 40	—	—	firma
PORTARIA GSIPR 59	—	—	firma
PORTARIA INTERMINISTERIAL GSIPR_MAPA_MCID_MCTI_MD_MF_MGI_MIDR_MJSP_MS Nº 4, DE 21 DE NOVEMBRO DE 2024	—	—	firma
PORTARIA MD 5437	—	—	firma
PORTARIA SGD_MGI Nº 852	—	—	firma
POSIC LNCC - 2019	—	—	firma
PTD_CGU	—	—	firma
PTD_MCTI	—	—	firma
PTD_MF	—	—	firma
PTD_Ministerio_Defesa	—	—	firma
Participantes do Sisbin - Portaria 4.232 V3	—	—	firma
Paul Voigt, Axel von dem Bussche - The EU General Data Protection Regulation (GDPR)_ A Practical Guide (2017, Springer International Publishing)	seguranca-privacidade/seg-dados-privacidade	livro	firma
Percepcoes_sobre_um_Processo_de_Software	—	—	firma
Peter Zeihan - The End of the World is Just the Beginning	—	—	pessoal
Pilares do Compliance - CGU	estado-organizacoes	guia	firma
Plataforma_Inteligencia_Municao_de_Venda	—	—	firma
Platform Scale	produtos-digitais/product-design	livro	firma
Policy Paradox_ The Art of Political Decision Making (Third -- Deborah A_ Stone -- 3, 2011 -- W_W_ Norton & Co_; W_ W_ Norton & Company -- isbn13 9780393912722 -- 4afae52621aa706cc265314a290be582 -- Anna’s Archive	—	—	firma
Portaria MD 3914	—	—	firma
Portaria SGD_ME nº 778	—	—	firma
Precise Zero-Shot Dense Retrieval without Relevance Labels	ia/ia-rag	paper	firma
Pretrained Transformers for Text Ranking: BERT and Beyond	ia/ia-rag	livro	firma
Problem Definition in Policy Analysis (Studies in government -- Dery, David, 1947- -- Studies in government and public policy, Lawrence, Kan, -- isbn13 9780700602612 -- 1ee3d05ce2f4ca4002b4641ce58e036e -- Anna’s Archive	—	—	firma
Product Strategy & Segmentation	produtos-digitais/product-management	apresentacao	firma
Prompt Engineering for LLMs_ The Art and Science of Building -- John Berryman and Albert Ziegler -- 1, 2024 -- O'Reilly Media, Incorporated -- isbn13 9781098156152 -- a01dadf08241d9de7287171271c1cfc5 -- Anna’s Archive	—	—	firma
Psychology_of_Intelligence_Analysis	—	—	firma
REST API Design Rulebook	engenharia-software/microsservicos	livro	firma
RFC 8725	—	—	firma
RFC 9068	—	—	firma
RFC 9700	—	—	firma
Ragas: Automated Evaluation of Retrieval Augmented Generation	ia/ia-rag	paper	firma
Rational Analysis for a Problematic World Revisited_ Problem -- Jonathan Rosenhead, John Mingers -- 2nd ed_ _ edited by Jonathan Rosenhead & John -- isbn13 9780471495239 -- ec81ec3026a5c1be33928938e0271fb6 -- Anna’s Archive	—	—	firma
Rational_analysis_for_a_problematic_worl	—	—	firma
Reciprocal Rank Fusion outperforms Condorcet and individual Rank Learning Methods	ia/ia-rag	paper	firma
Redesigning the future _ a systems approach to societal -- Ackoff, Russell Lincoln, 1919- -- (A Wiley-Interscience Publication), New York, 1974 -- New -- isbn13 9780471002963 -- f1d2d28594bf1fd6133ab1ef3bab414f -- Anna’s Archive	—	—	firma
Relatório Executivo_ A Transição para a Criptografia Pós-Quântica (PQC) e a Proteção das Infraestruturas Críticas no Brasil	seguranca-privacidade/seg-cripto	relatorio	firma
Relatório Executivo_ Estratégia de Transição PQC e Soberania Digital do Brasil	seguranca-privacidade/seg-cripto	relatorio	firma
Release it!_ design and deploy production-ready software -- Michael T_ Nygard -- The pragmatic programmers, Raleigh, N_C, North Carolina, -- Pragmatic -- isbn13 9780978739218 -- 93af097dc316b957068154ab9d210307 -- Anna’s Archive	—	—	firma
Res 4893-2021 CMN	—	—	firma
Res 715 - Anatel - Regulamento de Avaliação de Conformidade	—	—	firma
Res 740 - Anatel - Regulamento de Segurança Cibernética Aplicada ao Setor de Telecomunicações	—	—	firma
Res5274 CMN	—	—	firma
Resolução 2 CCAI	—	—	firma
Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks	ia/ia-rag	paper	firma
Retrieval-Augmented Generation for Large Language Models: A Survey	ia/ia-rag	paper	firma
Rittel-Webber_1973_DilemmasInAGeneralTheoryOfPlanning	—	—	firma
Roger Scruton - Hegel como Pensador Conservador	—	—	pessoal
Ron Westrum (1978) - A typology of organisational cultures	—	—	firma
SBRC_2026_Matrix_PQC	—	—	firma
SEI_0774529_Nota_Tecnica_1	—	—	firma
SIEM Use Cases for SOC ANALYST	seguranca-privacidade/seg-deteccao-resposta	guia	firma
SKOS	—	—	firma
SOLVING IDENTITY MANAGEMENT IN MODERN APPLICATIONS _ -- Yvonne Wilson & Abhishek Hingnikar -- 2nd ed_, 2022 -- Apress L_ P_ -- isbn13 9781484282601 -- 0d5eb03d064be5d06fb8d2bd2cc6e852 -- Anna’s Archive	—	—	firma
Sapiens - Book	—	—	pessoal
Scale - The Universal Laws of Growth - Innovation - Sustainability and the Pace of Life	—	—	pessoal
Secure-Programs-HOWTO	seguranca-privacidade/seg-plataforma-aplicacoes	guia	firma
Security Engineering_ A Guide to Building Dependable -- Ross J_ Anderson [Anderson, Ross J_] -- 2010 -- Wiley -- 214b8251993da512c72cf9ba0da7837a -- Anna’s Archive	—	—	firma
Security+ - Ahmed Sheik	seguranca-privacidade	livro	firma
Seeing Like a State	estado-organizacoes/capacidade-estatal	livro	firma
Self-Consistency Improves Chain of Thought Reasoning in Language Models	ia/ia-fundamento	livro	firma
Serious cryptography _ a practical introduction to modern -- Aumasson, Jean-Philippe -- 2018;2016 -- No Starch Press, Incorporated -- isbn13 9781593278267 -- 79a3f8e60991ff86be713b84e4ddb1b0 -- Anna’s Archive	—	—	firma
Shape Up	produtos-digitais/product-management	framework	firma
Simon_1970_-_Human_Problem_Solving,_The_State_of_the_Theory_in_1970	—	—	firma
Simon_box00085_fld06830_bdl0008_doc0001	—	—	firma
Slide de Aula - Viviane 1	—	—	firma
Slide de Aula - Viviane 2	—	—	firma
Slides Curso - Cybersec - Montanaro	seguranca-privacidade	apresentacao	firma
Slides Curso - DPO - Nuria	seguranca-privacidade/seg-dados-privacidade	apresentacao	firma
Soberania-Digital-e-Inteligencia-Artificial-no-Brasil_ebook	—	—	firma
Software Architecture Knowledge Management	arquiteturas/design-dominios	livro	firma
Software Architecture Knowledge Management - Theory and Practice (2009) - Babar, Dingsoyr, Lago, van Vliet	—	—	firma
Structured Analytic Techniques for Intelligence Analysis -- Richards J_ Heuer Jr_ & Randolph H_ Pherson -- bd871d021c3dbb819309c52ac3203ae5 -- Anna’s Archive	—	—	firma
Structured_Analytic_Techniques_Taxonomy_and_Techni	—	—	firma
Systems Thinking, Systems Practice -- Peter Checkland_,J_ Wiley -- Reprinted with corrections February 1984, Chichester -- John Wiley & Son Limited -- isbn13 9780471279112 -- a9f1b1b172b8366b4a35da09b7a83a0a -- Anna’s Archive	—	—	firma
Taleb - Antifragile	—	—	pessoal
Taleb - Fooled by Randomness	—	—	pessoal
Taleb - The Black Swan	—	—	pessoal
Team Topologies_ Organizing Business and Technology for Fast -- Matthew Skelton, Manuel Pais -- 2, 2025 -- IT Revolution -- isbn13 9781966280002 -- 224c48d665a00d96c55fe8fb334039c3 -- Anna’s Archive	—	—	firma
Team of Teams	estado-organizacoes/gestao-organizacional	livro	firma
The  structuring of organizations_ a synthesis of the -- Henry Mintzberg -- His Theory of management policy series, Englewood Cliffs, -- Prentice-Hall -- isbn13 9780138537715 -- 00ebb22a63ebbac2e5f153b3406e5b38 --	—	—	firma
The Extended Mind	ia/ia-fundamento	livro	firma
The Institutional Logics Perspective A New Approach to Culture, Structure and Process	—	—	firma
The Intellectual Foundation of Information Organization -- Svenonius, Elaine -- Digital libraries and electronic publishing, 1st MIT Press -- The MIT -- isbn13 9780262194334 -- 0c56bc153bf168d2e0e0a9698fa463e1 -- Anna’s Archive	—	—	firma
The Knowledge-Creating Company,Nonaka, Ikujiro,Harvard -- Nonaka, Ikujiro -- The Harvard business review classics series, Boston, Mass, -- Harvard -- isbn13 9781422179741 -- d235c4851cec02323593e5c1ba0ac13b -- Anna’s Archive	—	—	firma
The Lean Product Playbook _ How to Innovate with Minimum -- Dan Olsen -- 1_ Auflage, New York, NY, 2015 -- John Wiley & Sons, Incorporated -- isbn13 9781118960875 -- 394d682a1bbdfbbe1b594302cc30ece4 -- Anna’s Archive	—	—	firma
The Mom Test -- Rob Fitzpatrick -- ad8211428498baf5e6197a2579e4acf2 -- Anna’s Archive	—	—	firma
The Mythical Man-Month	engenharia-software/gestao-engenharia	livro	firma
The Red Team Guide by Peerlyst	seguranca-privacidade/seg-ofensiva	livro	firma
The Reflective Practitioner _ How Professionals Think in -- Schön, Donald A_ -- 2017 mar 02 -- Routledge -- isbn13 9780786725366 -- 0c1204391ad8d522db82f19d48f25aff -- Anna’s Archive	—	—	firma
The Role of Agile Values in Enhancing Good Governance in	—	—	firma
The Structural Synthesis: Evolution and Convergence of Business Architecture and DDD	—	—	firma
The art of problem solving. Volume 1, The basics ( PDFDrive )	—	—	firma
The four steps to the epiphany _ Successful strategies for -- Blank, Steve -- 2nd edition, 2013 -- BookBaby _ Made available through hoopla -- isbn13 9780989200523 -- 1362d7c9207fce34fa3fc3b1e3858fbe -- Anna’s Archive	—	—	firma
The_Dictators_Handbook	—	—	pessoal
The_Iron_Cage_Revisted_Institutional_Isomorphism_a	—	—	firma
Thiago Gontijo Vieira	—	—	firma
Threat Modeling - Shostack, Adam	—	—	firma
Towards a Conceptual Model for FAIR Metadata Schemas	estudos-ontologias/onto-engenharia	paper	firma
Transformed_ Becoming a Product-Driven Company (Silicon -- Cagan, Marty -- March 12, 2024 -- Wiley & Sons, Limited, John; Wiley -- isbn13 9781119697336 -- be09f6346dd44d0a6df3aa8620ef937b -- Anna’s Archive	—	—	firma
Tratamento de dados pessoais pelo Poder Público - guia orientativo v2.0 (2023) - ANPD	—	—	firma
UFO-L: Uma Ontologia Núcleo de Aspectos Jurídicos Construída sob a Perspectiva das Relações Jurídicas	estudos-ontologias/onto-modelos	dissertacao	firma
UML Profile for Domain-Driven Design	estudos-ontologias/onto-engenharia	paper	firma
Understanding Michael Porter	estado-organizacoes/gestao-organizacional	livro	firma
User Story Mapping _ Discover the Whole Story, Build the -- Patton, Jeff -- O'Reilly Media, Sebastopol, CA, 2014 -- O'Reilly Media, Incorporated -- isbn13 9781491904862 -- 5fff2bdcb512649c186c96b64d40c267 -- Anna’s Archive	—	—	firma
VCGE — Vocabulário Controlado do Governo Eletrônico	governo-digital/padroes-integracao	vocabulario	firma
Vigilancia-contra-fraudes-Brasil-Relatorio	—	relatorio	firma
Vocabulário Padrão DCAT-BR	—	—	firma
Volkoff, Strong (2008) - Critical Realism and Affordances	—	—	firma
Vox Populi	ia/ia-fundamento	livro	firma
WP2017 O-3-1-1 Good practice guide on how to improve CSIRT capabilities	seguranca-privacidade/seg-deteccao-resposta	guia	firma
Wegner Transactive Memory	—	—	firma
What is State and State Organ - Alf Ross	—	—	pessoal
Working Effectively with Legacy Code, First Edition -- Michael C_ Feathers -- Robert C_ Martin series, 1, 2005 -- Prentice Hall Professional Technical -- isbn13 9780131177055 -- b3d8615fa5576cb7f557ef5feb9d41aa -- Anna’s Archive	—	—	firma
Xeque-Mate_o_tripe_de_protecao_de_dados	seguranca-privacidade/seg-dados-privacidade	paper	firma
Zegart_spies-lies-and-algorithms-the-history-and-future-of-american-intelligence	—	—	firma
[Foundations for Organizational Science] Karl E. Weick - Sensemaking in Organizations (1995, SAGE Publications, Inc) - libgen.li	—	—	firma
[ISO 8000-110_2009] Data quality -- Part 110_ Master data_ Exchange of characteristic data_ Syntax, semantic encoding...{104596663} libgen.li	—	—	firma
[ISO 9241-210_2019] Ergonomics of human-system interaction -- Part 210_ Human-centred design for interactive systems{108242273} libgen.li	—	—	firma
[ISO_IEC 25012_2008] Software engineering -- Software product Quality Requirements and Evaluation (SQuaRE) -- Data qua...{104722735} libgen.li	—	—	firma
[John_Dewey]_Logic_-_The_Theory_of_Inquiry	—	—	firma
admin,+ijispm-070403	—	—	firma
adr1	—	—	firma
adr2	—	—	firma
ai-privacy-risks-and-mitigations-in-llms	—	—	firma
alexy-robert-teoria-dos-direitos-fundamentais	—	—	firma
apendices-do-tr	—	—	firma
aula de cálculo	—	—	pessoal
cartilha de governança vol 2	—	—	firma
cartilha de governança vol 3	—	—	firma
cartilha-de-governanca-de-dados-volume1-8-12	—	—	firma
cia sabotage manual	—	—	firma
cidr07p15	—	—	firma
coletanea_normas_seguranca_informacao_classificada	—	—	firma
copy3_of_6Complementares1	—	—	firma
csaguide.v3.0	seguranca-privacidade	guia	firma
ctep_fact_sheet_v._11_16_2021_final	—	—	firma
dewey-how-we-think	—	—	firma
draft-ietf-oauth-v2-1-15	seguranca-privacidade/seg-acessos	norma-tecnica	firma
e-ARQ Brasil	governo-digital/padroes-integracao	norma-tecnica	firma
e-PING — Padrões de Interoperabilidade de Governo Eletrônico	governo-digital/padroes-integracao	norma-tecnica	firma
edpb_edps_jointopinion_202601_proposal_ai-omnibus_en	—	—	firma
edpb_guidelines_201904_dataprotection_by_design_and_by_default_v2.0_en	—	—	firma
edpb_guidelines_202101_databreachnotificationexamples_v1_en	—	—	firma
edpb_guidelines_202201_data_subject_rights_access_v2_en	—	—	firma
edpb_guidelines_202401_legitimateinterest_en	—	—	firma
edpb_opinion_202428_ai-models_en	—	—	firma
enisa-report---data-protection	—	—	firma
estudo-tecnico-preliminar-pe-01-2021	—	—	firma
etp-22-25	—	—	firma
evals-faq	—	—	firma
gibson1978	—	—	firma
governança ipea	—	—	firma
guia-livrev1-02-referencia-migracao-software-livre-governo-federal	—	—	firma
guia-transparencia-dados-sumario-executivo_digital	governo-digital	guia	firma
guizzardi-falbo-guizzardi-IDEAS2008	estudos-ontologias	paper	firma
guizzardi2013	estudos-ontologias	paper	firma
hdh_kant_metafisica_costumes	—	—	pessoal
hodson2012 - cognitive skills and prejudice	—	—	pessoal
hruby ontology-based ddd	—	—	firma
jul. 2025. Contratos, Códigos e Controle - A Influência das Big Techs no Estado Brasileiro - Ergon Cugler, Isabela Rocha, José Carlos Vaz, Julia Veneziani, Camila Modanez	governo-digital	paper	firma
karl weick sociology organization	—	—	firma
lbrochu,+4+-+Ayoung+-+RFR+-+LB+-+DOI+-+VI	—	—	firma
leideconway	—	—	firma
linddun_Linking	seguranca-privacidade/seg-dados-privacidade	framework	firma
linddun_tree	seguranca-privacidade/seg-dados-privacidade	framework	firma
manual de procedimento do extrator de dados DW SIASS	governo-digital/sistemas-federais-br	guia	firma
mayarafa,+17117+en	—	—	firma
mcp-spec-2026-07-28	—	—	firma
modelo de maturidade de dados	—	—	firma
nist-ai-rfi-cubrc_inc_004	—	—	firma
nist.fips.205	—	—	firma
nist.sp.800-162	seguranca-privacidade/seg-acessos	guia	firma
nist.sp.800-190	seguranca-privacidade/seg-plataforma-aplicacoes	guia	firma
nist.sp.800-218	seguranca-privacidade/seg-plataforma-aplicacoes	guia	firma
nist.sp.800-57pt1r5	seguranca-privacidade/seg-cripto	guia	firma
nistspecialpublication800-115	seguranca-privacidade/seg-ofensiva	guia	firma
nistspecialpublication800-122	seguranca-privacidade/seg-dados-privacidade	guia	firma
nistspecialpublication800-84	seguranca-privacidade/seg-deteccao-resposta	guia	firma
organizational-memory-from-expectations-memory-to-procedural-2041oq4ypq	—	—	firma
osic-15-24	—	—	firma
postgresql_internals-14_en	—	—	firma
projetosoberania_relatorio_pt_202405_ _compressed	—	—	firma
sahay & lewis 2010	—	—	firma
sbom_minimum_elements_report_0	seguranca-privacidade/seg-plataforma-aplicacoes	relatorio	firma
sgdmgi n13	—	—	firma
ssrn-3540052	—	—	firma
stretches	—	—	pessoal
sustainability-14-10951-v2	—	—	firma
systemd-for-administrators	—	—	firma
the-site-reliability-workbook-next18	—	—	firma
the-state-of-dark-data-report	—	—	firma
time-clocks	—	—	firma
tractatus-logico-philosophicus	—	—	pessoal
wellarchitected-framework-2024-06-27	arquiteturas	guia	firma
windson_sync_sbrc_2026	—	—	firma
z39-19-2005r2010	—	—	firma
➤The Three States of Data Guide - Description and How to Secure them	seguranca-privacidade	guia	firma
